Fecha,Producto,Volumen_Hoy,Volumen_7Dias,Precio_Ayer,Precio_7Dias,Precio_Hoy_Kg
2026-01-28,DATIL MELADO,4,8,13.75,13.46,14.25
2026-01-28,FRAMBUESA,4,3,28.5,29.07,27.5
2026-01-28,FRESA SABRINA,27,37,3.2,3.22,3.33
2026-01-28,FRESA SAN ANDREAS,30,59,3.93,3.72,3.95
2026-01-28,GRANADA,23,28,111.5,112.36,102.25
2026-01-28,GRANADILLA (COSTA),6,9,23.25,23.14,23.75
2026-01-28,GRANADILLA (SELVA),47,38,41.5,41.29,41.75
2026-01-28,GUANABANA (COSTA),10,13,7.38,7.48,7.15
2026-01-28,GUANABANA (SELVA),10,6,7.15,7.14,7.08
2026-01-28,HIGO MADURO,11,5,35.25,34.61,34.5
2026-01-28,KIWI IMPORTADO,7,7,217.0,213.71,217.0
2026-01-28,LIMA DULCE,4,6,3.68,3.81,4.0
2026-01-28,LIMON DULCE - SELVA,11,8,48.25,48.5,48.75
2026-01-28,LUCUMA BELTRAN,9,6,6.33,6.45,6.15
2026-01-28,LUCUMA DE SEDA,8,5,5.15,5.24,4.95
2026-01-28,MAMEY,7,12,4.75,4.83,4.85
2026-01-28,MANDARINA MALVACEA,7,9,3.48,3.37,3.53
2026-01-28,MANDARINA SATSUMA,68,42,2.93,3.07,2.85
2026-01-28,MANDARINA TANGERINA,14,9,18.25,18.5,18.5
2026-01-28,MANGO CRIOLLO,31,25,2.58,2.8,2.58
2026-01-28,MANGO EDWARD,47,35,2.93,2.96,2.93
2026-01-28,MANGO HADEN /HAYDE,35,31,2.35,2.49,2.35
2026-01-28,MANGO KAFRO,37,28,2.35,2.5,2.35
2026-01-28,MANGO KENT,86,63,2.2,2.43,2.2
2026-01-28,MANGO ROSADO,19,8,2.2,2.31,2.18
2026-01-28,MANZANA CTE/PARA AGUA,41,44,36.5,36.75,36.25
2026-01-28,MANZANA DELICIA,80,79,60.75,61.68,60.5
2026-01-28,MANZANA GOLDEN,20,13,3.18,3.16,3.2
2026-01-28,MANZANA IMPORTADA,15,10,158.25,157.18,156.5
2026-01-28,MANZANA ISRAEL,51,54,2.25,2.34,2.23
2026-01-28,MANZANA WINTER,16,18,66.5,67.36,66.75
2026-01-28,MARACUYA,18,25,3.83,3.76,3.83
2026-01-28,MELOCOTON BLANQUILLO,42,47,56.5,57.82,56.75
2026-01-28,MELOCOTON DURAZNO HUAYCO,49,52,64.5,65.39,64.5
2026-01-28,MELON COQUITO,42,39,13.5,13.0,13.25
2026-01-28,MELON MENTA,13,8,18.5,18.71,18.5
2026-01-28,MEMBRILLO CRIOLLO,12,9,3.4,3.5,3.38
2026-01-28,MEMBRILLO SERRANO,13,9,76.5,77.43,76.5
2026-01-28,NARANJA PRIMAVERA,7,21,2.38,2.41,2.35
2026-01-28,NARANJA TANGELO SELVA,52,62,65.0,64.43,64.75
2026-01-28,NARANJA VALENCIA,170,150,35.75,35.43,35.75
2026-01-28,NARANJA WASHINGTON NAVAL,7,18,4.75,4.95,4.68
2026-01-28,NONI,10,6,2.88,2.9,2.85
2026-01-28,PACAE CRIOLLO,8,5,7.65,7.76,7.65
2026-01-28,PACAE DE SEDA,8,5,6.65,6.74,6.53
2026-01-28,PALTA ANTILLANA,9,6,32.75,32.07,32.75
2026-01-28,PALTA CHOQUETE,8,8,32.25,31.07,32.25
2026-01-28,PALTA COLLIN RED,9,6,30.75,31.57,30.75
2026-01-28,PALTA CRIOLLA,15,11,19.25,18.86,19.75
2026-01-28,PALTA FUERTE,62,52,4.93,4.96,4.83
2026-01-28,PALTA HALL,20,17,18.5,17.71,18.5
2026-01-28,PALTA HASS,27,19,4.0,4.22,3.95
2026-01-28,PALTA LINDA,9,12,35.75,35.04,36.25
2026-01-28,PAPAYA,197,169,27.25,27.79,26.5
2026-01-28,PEPINO RAYADO O MELON,6,9,3.8,3.73,3.88
2026-01-28,PERA AGUA CRIOLLA,12,5,48.75,50.46,48.5
2026-01-28,PERA AGUA ITALIANA,11,6,41.25,41.71,40.75
2026-01-28,PERA AGUA PACKAM IMPORTADO,13,11,142.0,139.11,142.0
2026-01-28,PITAHAYA,17,29,4.5,4.68,4.5
2026-01-28,PIÑA CRIOLLA,52,49,15.5,16.82,15.5
2026-01-28,PIÑA GOLDEN,83,71,23.5,24.5,23.75
2026-01-28,PIÑA HAWAIANA,60,52,1.93,2.09,1.85
2026-01-28,PLATANO BELLACO,63,42,76.25,76.79,76.25
2026-01-28,PLATANO BIZCOCHO,76,62,23.75,23.29,24.25
2026-01-28,PLATANO ISLA,83,66,63.25,62.71,63.25
2026-01-28,PLATANO MANZANO,34,25,26.25,26.21,26.25
2026-01-28,PLATANO MORADO,20,8,36.75,36.36,36.75
2026-01-28,PLATANO PALILLO,59,37,81.5,81.89,82.25
2026-01-28,PLATANO SEDA (SELVA),13,20,50.75,51.04,50.75
2026-01-28,PLATANO SEDA CONGO,77,55,52.5,53.68,52.5
2026-01-28,SANDIA,71,95,0.88,0.85,0.88
2026-01-28,SANKI,8,5,6.75,6.82,6.65
2026-01-28,TAMARINDO (CON CASCARA),3,1,6.85,6.76,6.85
2026-01-28,TORONJA COSTA,16,9,3.85,3.89,3.88
2026-01-28,TORONJA SELVA,14,8,30.25,29.25,30.75
2026-01-28,TUMBO,3,4,3.38,3.33,3.45
2026-01-28,TUNA AMARILLA,11,8,2.4,2.47,2.45
2026-01-28,TUNA BLANCA,11,6,3.25,3.19,3.28
2026-01-28,TUNA MORADA/ROSADA,10,5,2.43,2.35,2.53
2026-01-28,UVA ALFONSO LAVALETT,13,7,26.25,26.89,25.5
2026-01-28,UVA ARRA,10,12,31.5,31.75,31.75
2026-01-28,UVA BORGOÑA,4,5,38.75,37.46,38.5
2026-01-28,UVA CANDY,9,12,48.5,50.32,48.5
2026-01-28,UVA CRIMSON,10,12,34.75,33.82,34.75
2026-01-28,UVA FLAME,12,15,31.5,31.21,32.25
2026-01-28,UVA FLEY,11,13,28.5,29.86,28.5
2026-01-28,UVA ITALIA,24,7,26.25,26.96,25.5
2026-01-28,UVA PALESTINA,8,6,31.5,30.68,32.25
2026-01-28,UVA PIROVANO,9,7,33.25,33.18,32.75
2026-01-28,UVA QUEBRANTA/MOSCATEL,8,5,33.25,34.57,33.5
2026-01-28,UVA RED GLOBE,47,22,32.25,32.79,32.25
2026-01-28,UVA ROSADA,8,12,34.25,34.86,34.5
2026-01-28,UVA SUPERIOR,9,7,55.25,56.57,54.75
2026-01-28,UVA THOMPSON,9,11,51.5,52.68,51.75
2026-01-28,YACON (LLACON),4,5,2.75,2.7,2.83
2026-01-28,ZAPOTE,8,5,42.75,44.07,41.5
2026-01-28,ZARZAMORA/MORA,2,4,20.0,20.36,18.5
2026-01-29,AGUAJE,8,7,23.25,23.82,22.0
2026-01-29,AGUAYMANTO,3,2,3.58,3.68,3.6
2026-01-29,ALBARICOQUE,4,4,4.85,4.77,4.85
2026-01-29,ARÁNDANO,30,17,9.75,9.57,9.75
2026-01-29,CAIMITO (SELVA),5,7,71.5,72.64,71.5
2026-01-29,CAMU CAMU,2,1,7.63,6.83,8.0
2026-01-29,CARAMBOLA,9,16,21.5,23.07,21.5
2026-01-29,CHIRIMOYA CRIOLLA O HUAYCO,5,6,4.2,4.31,4.2
2026-01-29,CHIRIMOYA CUMBE,13,13,4.8,4.87,4.78
2026-01-29,CIRUELA NECTARINA (IMPORTADA),6,7,97.5,98.07,97.5
2026-01-29,CIRUELA ROJA/CRIOLLA,18,8,29.5,28.5,29.5
2026-01-29,CIRUELA SANTA ROSA/NACIONAL,4,3,56.75,56.18,56.75
2026-01-29,COCO,7,13,3.2,3.17,3.2
2026-01-29,COCONA,12,22,21.5,22.21,21.5
2026-01-29,DATIL MELADO,8,5,14.25,13.61,14.25
2026-01-29,FRAMBUESA,3,3,27.5,28.5,27.25
2026-01-29,FRESA SABRINA,37,23,3.33,3.25,3.35
2026-01-29,FRESA SAN ANDREAS,59,44,3.95,3.78,3.98
2026-01-29,GRANADA,28,23,102.25,110.64,102.0
2026-01-29,GRANADILLA (COSTA),9,4,23.75,23.46,23.75
2026-01-29,GRANADILLA (SELVA),38,51,41.75,41.46,42.25
2026-01-29,GUANABANA (COSTA),13,8,7.15,7.41,7.15
2026-01-29,GUANABANA (SELVA),6,9,7.08,7.12,7.08
2026-01-29,HIGO MADURO,5,12,34.5,34.64,34.5
2026-01-29,KIWI IMPORTADO,7,7,217.0,214.32,217.0
2026-01-29,LIMA DULCE,6,9,4.0,3.83,4.0
2026-01-29,LIMON DULCE - SELVA,8,11,48.75,48.43,48.5
2026-01-29,LUCUMA BELTRAN,6,5,6.15,6.39,6.1
2026-01-29,LUCUMA DE SEDA,5,4,4.95,5.17,4.93
2026-01-29,MAMEY,12,8,4.85,4.83,4.85
2026-01-29,MANDARINA MALVACEA,9,4,3.53,3.41,3.5
2026-01-29,MANDARINA SATSUMA,42,45,2.85,3.02,2.8
2026-01-29,MANDARINA TANGERINA,9,12,18.5,18.39,18.5
2026-01-29,MANGO CRIOLLO,25,31,2.58,2.73,2.35
2026-01-29,MANGO EDWARD,35,41,2.93,2.95,2.95
2026-01-29,MANGO HADEN /HAYDE,31,31,2.35,2.43,2.35
2026-01-29,MANGO KAFRO,28,30,2.35,2.46,2.28
2026-01-29,MANGO KENT,63,89,2.2,2.37,2.15
2026-01-29,MANGO ROSADO,8,12,2.18,2.29,2.13
2026-01-29,MANZANA CTE/PARA AGUA,44,39,36.25,36.68,36.25
2026-01-29,MANZANA DELICIA,79,89,60.5,61.43,60.0
2026-01-29,MANZANA GOLDEN,13,23,3.2,3.17,3.15
2026-01-29,MANZANA IMPORTADA,10,15,156.5,157.18,156.5
2026-01-29,MANZANA ISRAEL,54,58,2.23,2.33,2.15
2026-01-29,MANZANA WINTER,18,17,66.75,67.29,66.5
2026-01-29,MARACUYA,25,19,3.83,3.73,3.55
2026-01-29,MELOCOTON BLANQUILLO,47,42,56.75,57.68,56.5
2026-01-29,MELOCOTON DURAZNO HUAYCO,52,46,64.5,65.21,64.75
2026-01-29,MELON COQUITO,39,36,13.25,13.25,13.25
2026-01-29,MELON MENTA,8,9,18.5,18.71,18.0
2026-01-29,MEMBRILLO CRIOLLO,9,14,3.38,3.48,3.35
2026-01-29,MEMBRILLO SERRANO,9,8,76.5,77.14,76.25
2026-01-29,NARANJA PRIMAVERA,21,22,2.35,2.4,2.33
2026-01-29,NARANJA TANGELO SELVA,62,43,64.75,64.57,64.5
2026-01-29,NARANJA VALENCIA,150,163,35.75,35.43,35.75
2026-01-29,NARANJA WASHINGTON NAVAL,18,19,4.68,4.88,4.65
2026-01-29,NONI,6,9,2.85,2.87,2.85
2026-01-29,PACAE CRIOLLO,5,3,7.65,7.72,7.65
2026-01-29,PACAE DE SEDA,5,12,6.53,6.71,6.48
2026-01-29,PALTA ANTILLANA,6,8,32.75,32.14,32.5
2026-01-29,PALTA CHOQUETE,8,10,32.25,31.29,31.5
2026-01-29,PALTA COLLIN RED,6,9,30.75,31.36,31.5
2026-01-29,PALTA CRIOLLA,11,9,19.75,19.07,20.5
2026-01-29,PALTA FUERTE,52,47,4.83,4.95,4.8
2026-01-29,PALTA HALL,17,22,18.5,17.82,18.0
2026-01-29,PALTA HASS,19,21,3.95,4.17,3.95
2026-01-29,PALTA LINDA,12,7,36.25,35.18,36.5
2026-01-29,PAPAYA,169,209,26.5,27.5,26.25
2026-01-29,PEPINO RAYADO O MELON,9,7,3.88,3.77,3.95
2026-01-29,PERA AGUA CRIOLLA,5,8,48.5,50.04,48.25
2026-01-29,PERA AGUA ITALIANA,6,3,40.75,41.54,41.5
2026-01-29,PERA AGUA PACKAM IMPORTADO,11,11,142.0,139.86,143.5
2026-01-29,PITAHAYA,29,19,4.5,4.54,4.5
2026-01-29,PIÑA CRIOLLA,49,53,15.5,16.29,15.25
2026-01-29,PIÑA GOLDEN,71,83,23.75,24.21,23.5
2026-01-29,PIÑA HAWAIANA,52,57,1.85,2.02,1.8
2026-01-29,PLATANO BELLACO,42,75,76.25,76.68,76.25
2026-01-29,PLATANO BIZCOCHO,62,80,24.25,23.36,24.75
2026-01-29,PLATANO ISLA,66,81,63.25,62.82,63.75
2026-01-29,PLATANO MANZANO,25,42,26.25,26.21,25.75
2026-01-29,PLATANO MORADO,8,16,36.75,36.39,36.5
2026-01-29,PLATANO PALILLO,37,75,82.25,82.0,82.5
2026-01-29,PLATANO SEDA (SELVA),20,19,50.75,51.04,50.5
2026-01-29,PLATANO SEDA CONGO,55,84,52.5,53.21,52.5
2026-01-29,SANDIA,95,107,0.88,0.86,0.88
2026-01-29,SANKI,5,9,6.65,6.76,6.65
2026-01-29,TAMARINDO (CON CASCARA),1,2,6.85,6.77,6.75
2026-01-29,TORONJA COSTA,9,6,3.88,3.89,3.88
2026-01-29,TORONJA SELVA,8,16,30.75,29.61,30.75
2026-01-29,TUMBO,4,6,3.45,3.35,3.48
2026-01-29,TUNA AMARILLA,8,10,2.45,2.46,2.5
2026-01-29,TUNA BLANCA,6,5,3.28,3.21,3.2
2026-01-29,TUNA MORADA/ROSADA,5,11,2.53,2.37,2.55
2026-01-29,UVA ALFONSO LAVALETT,7,22,25.5,26.57,25.5
2026-01-29,UVA ARRA,12,15,31.75,31.68,30.75
2026-01-29,UVA BORGOÑA,5,2,38.5,37.89,38.5
2026-01-29,UVA CANDY,12,4,48.5,49.75,46.5
2026-01-29,UVA CRIMSON,12,14,34.75,34.18,34.25
2026-01-29,UVA FLAME,15,5,32.25,31.32,31.25
2026-01-29,UVA FLEY,13,5,28.5,29.43,28.75
2026-01-29,UVA ITALIA,7,21,25.5,26.82,25.25
2026-01-29,UVA PALESTINA,6,15,32.25,31.18,31.25
2026-01-29,UVA PIROVANO,7,13,32.75,33.32,33.5
2026-01-29,UVA QUEBRANTA/MOSCATEL,5,7,33.5,34.21,31.5
2026-01-29,UVA RED GLOBE,22,42,32.25,32.46,33.5
2026-01-29,UVA ROSADA,12,6,34.5,34.61,33.75
2026-01-29,UVA SUPERIOR,7,15,54.75,56.18,54.5
2026-01-29,UVA THOMPSON,11,15,51.75,52.29,49.75
2026-01-29,YACON (LLACON),5,4,2.83,2.7,2.85
2026-01-29,ZAPOTE,5,9,41.5,43.5,41.5
2026-01-29,ZARZAMORA/MORA,4,3,18.5,20.04,18.0
2026-01-30,AGUAJE,7,11,22.0,23.5,21.5
2026-01-30,AGUAYMANTO,2,5,3.6,3.67,3.65
2026-01-30,ALBARICOQUE,4,4,4.85,4.77,4.88
2026-01-30,ARÁNDANO,17,6,9.75,9.57,9.75
2026-01-30,CAIMITO (SELVA),7,5,71.5,72.36,70.75
2026-01-30,CAMU CAMU,1,2,8.0,7.02,8.25
2026-01-30,CARAMBOLA,16,14,21.5,22.79,21.5
2026-01-30,CHIRIMOYA CRIOLLA O HUAYCO,13,5,4.2,4.29,4.2
2026-01-30,CHIRIMOYA CUMBE,13,12,4.78,4.85,4.73
2026-01-30,CIRUELA NECTARINA (IMPORTADA),7,7,97.5,97.93,98.25
2026-01-30,CIRUELA ROJA/CRIOLLA,8,17,29.5,28.64,30.5
2026-01-30,CIRUELA SANTA ROSA/NACIONAL,3,5,56.75,56.32,58.5
2026-01-30,COCO,13,10,3.2,3.18,3.2
2026-01-30,COCONA,22,20,21.5,22.07,21.5
2026-01-30,DATIL MELADO,5,8,14.25,13.71,14.25
2026-01-30,FRAMBUESA,3,4,27.25,28.21,26.0
2026-01-30,FRESA SABRINA,23,23,3.35,3.25,3.43
2026-01-30,FRESA SAN ANDREAS,44,32,3.98,3.82,3.95
2026-01-30,GRANADA,23,28,102.0,109.11,98.5
2026-01-30,GRANADILLA (COSTA),4,4,23.75,23.5,23.75
2026-01-30,GRANADILLA (SELVA),51,38,42.25,41.64,43.5
2026-01-30,GUANABANA (COSTA),8,12,7.15,7.36,7.08
2026-01-30,GUANABANA (SELVA),9,7,7.08,7.11,6.93
2026-01-30,HIGO MADURO,12,5,34.5,34.64,34.0
2026-01-30,KIWI IMPORTADO,7,6,217.0,215.04,216.5
2026-01-30,LIMA DULCE,9,4,4.0,3.85,4.15
2026-01-30,LIMON DULCE - SELVA,11,8,48.5,48.39,48.5
2026-01-30,LUCUMA BELTRAN,5,6,6.1,6.33,6.15
2026-01-30,LUCUMA DE SEDA,4,4,4.93,5.12,4.75
2026-01-30,MAMEY,8,14,4.85,4.82,4.65
2026-01-30,MANDARINA MALVACEA,4,7,3.5,3.5,3.46
2026-01-30,MANDARINA SATSUMA,45,74,2.8,2.98,2.7
2026-01-30,MANDARINA TANGERINA,12,13,18.5,18.36,18.75
2026-01-30,MANGO CRIOLLO,31,28,2.35,2.62,2.35
2026-01-30,MANGO EDWARD,41,46,2.95,2.94,2.95
2026-01-30,MANGO HADEN /HAYDE,31,20,2.35,2.38,2.35
2026-01-30,MANGO KAFRO,30,28,2.28,2.41,2.28
2026-01-30,MANGO KENT,89,82,2.15,2.31,2.15
2026-01-30,MANGO ROSADO,12,9,2.13,2.25,2.08
2026-01-30,MANZANA CTE/PARA AGUA,39,48,36.25,36.64,35.5
2026-01-30,MANZANA DELICIA,89,88,60.0,61.11,60.0
2026-01-30,MANZANA GOLDEN,23,25,3.15,3.17,3.18
2026-01-30,MANZANA IMPORTADA,15,10,156.5,157.11,157.5
2026-01-30,MANZANA ISRAEL,58,55,2.15,2.3,2.15
2026-01-30,MANZANA WINTER,17,9,66.5,67.14,66.5
2026-01-30,MARACUYA,19,25,3.55,3.7,3.45
2026-01-30,MELOCOTON BLANQUILLO,42,18,56.5,57.39,56.5
2026-01-30,MELOCOTON DURAZNO HUAYCO,46,22,64.75,65.07,65.5
2026-01-30,MELON COQUITO,36,30,13.25,13.39,13.25
2026-01-30,MELON MENTA,9,7,18.0,18.61,18.25
2026-01-30,MEMBRILLO CRIOLLO,14,11,3.35,3.45,3.35
2026-01-30,MEMBRILLO SERRANO,8,6,76.25,76.93,75.5
2026-01-30,NARANJA PRIMAVERA,22,11,2.33,2.39,2.38
2026-01-30,NARANJA TANGELO SELVA,43,59,64.5,64.61,63.75
2026-01-30,NARANJA VALENCIA,163,155,35.75,35.46,36.5
2026-01-30,NARANJA WASHINGTON NAVAL,19,11,4.65,4.82,4.63
2026-01-30,NONI,9,12,2.85,2.87,2.85
2026-01-30,PACAE CRIOLLO,3,6,7.65,7.65,7.69
2026-01-30,PACAE DE SEDA,12,6,6.48,6.65,6.43
2026-01-30,PALTA ANTILLANA,8,7,32.5,32.29,32.5
2026-01-30,PALTA CHOQUETE,10,7,31.5,31.39,31.5
2026-01-30,PALTA COLLIN RED,9,6,31.5,31.25,31.75
2026-01-30,PALTA CRIOLLA,9,8,20.5,19.36,20.5
2026-01-30,PALTA FUERTE,47,46,4.8,4.92,4.68
2026-01-30,PALTA HALL,22,15,18.0,17.89,17.75
2026-01-30,PALTA HASS,21,25,3.95,4.13,3.95
2026-01-30,PALTA LINDA,7,8,36.5,35.46,36.5
2026-01-30,PAPAYA,209,186,26.25,27.21,25.75
2026-01-30,PEPINO RAYADO O MELON,7,9,3.95,3.8,3.95
2026-01-30,PERA AGUA CRIOLLA,8,13,48.25,49.57,46.5
2026-01-30,PERA AGUA ITALIANA,3,11,41.5,41.46,40.0
2026-01-30,PERA AGUA PACKAM IMPORTADO,11,11,143.5,140.79,144.25
2026-01-30,PITAHAYA,19,19,4.5,4.5,4.5
2026-01-30,PIÑA CRIOLLA,53,49,15.25,15.82,14.75
2026-01-30,PIÑA GOLDEN,83,86,23.5,24.04,23.75
2026-01-30,PIÑA HAWAIANA,57,50,1.8,1.97,1.83
2026-01-30,PLATANO BELLACO,75,40,76.25,76.57,76.25
2026-01-30,PLATANO BIZCOCHO,80,69,24.75,23.54,25.25
2026-01-30,PLATANO ISLA,81,63,63.75,63.0,63.75
2026-01-30,PLATANO MANZANO,42,26,25.75,26.11,25.75
2026-01-30,PLATANO MORADO,16,6,36.5,36.39,36.5
2026-01-30,PLATANO PALILLO,75,35,82.5,82.04,81.5
2026-01-30,PLATANO SEDA (SELVA),19,21,50.5,50.89,50.5
2026-01-30,PLATANO SEDA CONGO,84,55,52.5,53.04,52.25
2026-01-30,SANDIA,107,68,0.88,0.87,0.85
2026-01-30,SANKI,9,4,6.65,6.73,6.45
2026-01-30,TAMARINDO (CON CASCARA),2,1,6.75,6.77,6.75
2026-01-30,TORONJA COSTA,6,11,3.88,3.89,4.08
2026-01-30,TORONJA SELVA,16,7,30.75,29.89,31.25
2026-01-30,TUMBO,6,7,3.48,3.39,3.48
2026-01-30,TUNA AMARILLA,10,9,2.5,2.46,2.48
2026-01-30,TUNA BLANCA,5,10,3.2,3.21,3.33
2026-01-30,TUNA MORADA/ROSADA,11,9,2.55,2.41,2.58
2026-01-30,UVA ALFONSO LAVALETT,22,8,25.5,26.29,25.5
2026-01-30,UVA ARRA,15,8,30.75,31.43,30.75
2026-01-30,UVA BORGOÑA,2,4,38.5,38.36,38.25
2026-01-30,UVA CANDY,4,7,46.5,48.96,46.5
2026-01-30,UVA CRIMSON,14,9,34.25,34.46,33.75
2026-01-30,UVA FLAME,5,9,31.25,31.29,31.25
2026-01-30,UVA FLEY,5,10,28.75,29.07,29.25
2026-01-30,UVA ITALIA,21,13,25.25,26.5,25.0
2026-01-30,UVA PALESTINA,15,9,31.25,31.46,31.25
2026-01-30,UVA PIROVANO,13,9,33.5,33.57,32.75
2026-01-30,UVA QUEBRANTA/MOSCATEL,7,6,31.5,33.5,31.75
2026-01-30,UVA RED GLOBE,42,39,33.5,32.46,33.75
2026-01-30,UVA ROSADA,6,10,33.75,34.32,33.75
2026-01-30,UVA SUPERIOR,15,7,54.5,55.61,54.5
2026-01-30,UVA THOMPSON,15,9,49.75,51.64,49.5
2026-01-30,YACON (LLACON),4,4,2.85,2.73,2.75
2026-01-30,ZAPOTE,9,5,41.5,43.07,39.5
2026-01-30,ZARZAMORA/MORA,3,3,18.0,19.68,18.5
